announcement_year,announcement_phase,complex_name,district,housing_type,supply_target,supply_type,cutline_rank,cutline_score,tie_breaker,tie_breaker_value,review_stage
2023.0,1차,정릉 하늘마루,성북구,26S,고령자,우선,2.0,4.0,서울시전입일,2021.12.6,최종
2023.0,1차,정릉 하늘마루,성북구,26S,고령자,일반,,,추첨,,최종
2023.0,1차,정릉 하늘마루,성북구,26,청년,일반,1.0,,추첨,,최종
2023.0,1차,정릉 하늘마루,성북구,36,신혼부부,우선,,,,,최종
2023.0,1차,정릉 하늘마루,성북구,36,신혼부부,일반,,,,,최종
2023.0,1차,천왕연지마을 2,구로구,31,청년,우선,1.0,6.0,추첨,,최종
2023.0,1차,천왕연지마을 2,구로구,31,청년,일반,1.0,,추첨,,최종
2023.0,1차,천왕연지마을 2,구로구,21,고령자,우선,1.0,6.0,자치구전입일,2017.10.10,최종
2023.0,1차,천왕연지마을 2,구로구,21,고령자,일반,,,,,최종
2023.0,1차,천왕이펜하우스8단지(천왕지구 8단지),구로구,29S,주거급여수급자,우선,1.0,5.0,자치구전입일,2019.4.11,최종
2023.0,1차,천왕이펜하우스8단지(천왕지구 8단지),구로구,29S,주거급여수급자,일반,,,추첨,,최종
2023.0,1차,천왕이펜하우스8단지(천왕지구 8단지),구로구,36S,고령자,우선,1.0,6.0,자치구전입일,1980.4.1,최종
2023.0,1차,천왕이펜하우스8단지(천왕지구 8단지),구로구,36S,고령자,일반,,,,,최종
2023.0,1차,천왕이펜하우스8단지(천왕지구 8단지),구로구,45,신혼부부,우선,1.0,6.0,자치구전입일,1994.7.4,최종
2023.0,1차,천왕이펜하우스8단지(천왕지구 8단지),구로구,45,신혼부부,일반,1.0,,추첨,,최종
2023.0,1차,초행지봉-동소문(동소문동7가 2-26),성북구,15,대학생,우선,1.0,3.0,추첨,,최종
2023.0,1차,초행지봉-동소문(동소문동7가 2-26),성북구,15,대학생,일반,,,,,최종
2023.0,1차,초행지봉-미아-3(미아동 791-1960),강북구,53,신혼부부,우선,2.0,4.0,서울시전입일,1981.4.14,최종
2023.0,1차,초행지봉-미아-3(미아동 791-1960),강북구,53,신혼부부,일반,,,,,최종
2023.0,1차,초행지봉-신사,은평구,26,청년,우선,1.0,6.0,추첨,,최종
2023.0,1차,초행지봉-신사,은평구,26,청년,일반,,,,,최종
2023.0,1차,초행지봉-신사,은평구,29,청년,우선,1.0,6.0,추첨,,최종
2023.0,1차,초행지봉-신사,은평구,29,청년,일반,,,,,최종
2023.0,1차,초행지봉-신사,은평구,23,대학생,우선,1.0,3.0,추첨,,최종
2023.0,1차,초행지봉-신사,은평구,23,대학생,일반,,,,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,29S,주거급여수급자,우선,1.0,3.0,자치구전입일,2013.11.4,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,29S,주거급여수급자,일반,,,추첨,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,39S,고령자,우선,2.0,2.0,서울시전입일,2023.4.18,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,39S,고령자,일반,,,,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,29,청년,우선,1.0,6.0,추첨,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,29,청년,일반,1.0,,추첨,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,39,청년,우선,1.0,6.0,추첨,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,39,청년,일반,1.0,,추첨,,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,39,고령자,우선,1.0,5.0,자치구전입일,2011.5.6,최종
2023.0,1차,항동 하버라인 지구(9·10·11단지),구로구,39,고령자,일반,,,추첨,,최종
2023.0,1차,힐스테이트 청계,동대문구,48,신혼부부,우선,1.0,6.0,자치구전입일,1982.6.18,최종
2023.0,1차,힐스테이트 청계,동대문구,48,신혼부부,일반,,,,,최종
2023.0,1차,e편한세상 송파파크센트럴 재건축,송파구,59,신혼부부,우선,1.0,6.0,자치구전입일,1988.1.1,최종
2023.0,1차,e편한세상 송파파크센트럴 재건축,송파구,59,신혼부부,일반,,,,,최종
2023.0,2차,방화동 행복주택,강서구,29,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,방화동 행복주택,강서구,29,청년,일반,1.0,,추첨,,최종
2023.0,2차,방화동 행복주택,강서구,29S,고령자,우선,1.0,5.0,전입일자,2020.04.20,최종
2023.0,2차,방화동 행복주택,강서구,29S,고령자,일반,,,추첨,,최종
2023.0,2차,방화동 행복주택,강서구,44,신혼부부,우선,1.0,6.0,전입일자,2019.01.15,최종
2023.0,2차,방화동 행복주택,강서구,44,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,방화동 행복주택,강서구,44,주거급여수급자,우선,1.0,3.0,전입일자,2011.10.31,최종
2023.0,2차,방화동 행복주택,강서구,44,주거급여수급자,일반,,,추첨,,최종
2023.0,2차,소미더클래스한강,영등포구,30,청년,우선,1.0,3.0,,,최종
2023.0,2차,소미더클래스한강,영등포구,30,청년,일반,1.0,,추첨,,최종
2023.0,2차,신영지웰에스테이트개봉역,구로구,39,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,신영지웰에스테이트개봉역,구로구,39,청년,일반,1.0,,추첨,,최종
2023.0,2차,케이앤케이타워,동대문구,26,대학생,우선,1.0,3.0,,,최종
2023.0,2차,케이앤케이타워,동대문구,26,대학생,일반,1.0,,,,최종
2023.0,2차,가양동 1457-1 모듈러 행복주택,강서구,16,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,가양동 1457-1 모듈러 행복주택,강서구,16,청년,일반,1.0,6.0,추첨,,최종
2023.0,2차,강남센트럴아이파크,강남구,59,신혼부부,우선,1.0,6.0,전입일자,1995.11.06,최종
2023.0,2차,강남센트럴아이파크,강남구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,강동 리엔파크 14단지,강동구,29S,고령자,우선,1.0,4.0,전입일자,2007.02.15,최종
2023.0,2차,강동 리엔파크 14단지,강동구,29S,고령자,일반,,,추첨,,최종
2023.0,2차,강일 리버파크 11,강동구,29,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,강일 리버파크 11,강동구,29,청년,일반,1.0,,추첨,,최종
2023.0,2차,강일 리버파크 11,강동구,29S,고령자,우선,1.0,8.0,전입일자,1986.02.05,최종
2023.0,2차,강일 리버파크 11,강동구,29S,고령자,일반,,,추첨,,최종
2023.0,2차,개포자이프레지던스,강남구,39,신혼부부,우선,1.0,6.0,전입일자,2023.05.01,최종
2023.0,2차,개포자이프레지던스,강남구,39,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,개포자이프레지던스,강남구,39,고령자,우선,1.0,4.0,전입일자,2009.09.18,최종
2023.0,2차,개포자이프레지던스,강남구,39,고령자,일반,,,추첨,,최종
2023.0,2차,개포자이프레지던스,강남구,45,신혼부부,우선,1.0,6.0,전입일자,1994.02.25,최종
2023.0,2차,개포자이프레지던스,강남구,45,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,개포자이프레지던스,강남구,49,신혼부부,우선,1.0,6.0,전입일자,1992.10.17,최종
2023.0,2차,개포자이프레지던스,강남구,49,신혼부부,일반,,,,,최종
2023.0,2차,거여 리본타운,송파구,29,청년,우선,1.0,6.0,전입일자,1989.08.21,최종
2023.0,2차,거여 리본타운,송파구,29,청년,일반,1.0,,추첨,,최종
2023.0,2차,거여 리본타운,송파구,39,신혼부부,우선,1.0,6.0,전입일자,1989.08.21,최종
2023.0,2차,거여 리본타운,송파구,39,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,건대프라하임3차(화양동 94-9),광진구,22,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,건대프라하임3차(화양동 94-9),광진구,22,대학생,일반,1.0,,추첨,,최종
2023.0,2차,건대프라하임3차(화양동 94-9),광진구,38,고령자,우선,1.0,6.0,전입일자,2009.03.09,최종
2023.0,2차,건대프라하임3차(화양동 94-9),광진구,38,고령자,일반,,,추첨,,최종
2023.0,2차,고덕 그라시움,강동구,59,신혼부부,우선,1.0,6.0,전입일자,1981.12.08,최종
2023.0,2차,고덕 그라시움,강동구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,고덕자이,강동구,52,신혼부부,우선,1.0,6.0,전입일자,1990.10.08,최종
2023.0,2차,고덕자이,강동구,52,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,공덕동 크로시티,마포구,17,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,공덕동 크로시티,마포구,17,청년,일반,1.0,,추첨,,최종
2023.0,2차,공덕동 크로시티,마포구,36,신혼부부,우선,1.0,6.0,전입일자,2017.06.26,최종
2023.0,2차,공덕동 크로시티,마포구,36,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,공덕동 크로시티,마포구,17S,고령자,우선,2.0,6.0,전입일자,2021.10.05,최종
2023.0,2차,공덕동 크로시티,마포구,17S,고령자,일반,,,추첨,,최종
2023.0,2차,꿈의숲 효성해링턴플레이스,강북구,46,신혼부부,우선,1.0,6.0,전입일자,1995.03.01,최종
2023.0,2차,꿈의숲 효성해링턴플레이스,강북구,46,신혼부부,일반,,,,,최종
2023.0,2차,디에이치 아너힐즈,강남구,49,신혼부부,우선,1.0,6.0,전입일자,2010.09.06,최종
2023.0,2차,디에이치 아너힐즈,강남구,49,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,래미안블레스티지,강남구,49,신혼부부,우선,1.0,6.0,전입일자,1989.09.10,최종
2023.0,2차,래미안블레스티지,강남구,49,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,래미안서초에스티지S,서초구,59,신혼부부,우선,1.0,6.0,전입일자,1995.08.18,최종
2023.0,2차,래미안서초에스티지S,서초구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,래미안원베일리,서초구,46,신혼부부,우선,1.0,6.0,전입일자,1992.10.15,최종
2023.0,2차,래미안원베일리,서초구,46,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,래미안원베일리,서초구,46,고령자,우선,1.0,6.0,전입일자,2008.11.10,최종
2023.0,2차,래미안원베일리,서초구,46,고령자,일반,,,추첨,,최종
2023.0,2차,리오파크(영등포동2가 300-1),영등포구,21,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,리오파크(영등포동2가 300-1),영등포구,21,청년,일반,1.0,,추첨,,최종
2023.0,2차,마포 웨스트리버 태영데시앙,마포구,59,신혼부부,우선,1.0,6.0,전입일자,1986.09.24,최종
2023.0,2차,마포 웨스트리버 태영데시앙,마포구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,마포더클래시,마포구,32,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,마포더클래시,마포구,32,청년,일반,1.0,,추첨,,최종
2023.0,2차,마포더클래시,마포구,49,고령자,우선,1.0,6.0,전입일자,2012.08.03,최종
2023.0,2차,마포더클래시,마포구,49,고령자,일반,,,,,최종
2023.0,2차,반포써밋,서초구,54,신혼부부,우선,1.0,6.0,전입일자,1993.07.02,최종
2023.0,2차,반포써밋,서초구,54,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,방배아트자이,서초구,59,신혼부부,우선,1.0,6.0,전입일자,2006.05.24,최종
2023.0,2차,방배아트자이,서초구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,보라매자이,동작구,59,신혼부부,우선,1.0,6.0,전입일자,1994.03.15,최종
2023.0,2차,보라매자이,동작구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,서대문푸르지오센트럴파크,서대문구,49,신혼부부,우선,1.0,6.0,전입일자,1984.08.07,최종
2023.0,2차,서대문푸르지오센트럴파크,서대문구,49,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,송파파크데일 3,송파구,31,청년,우선,1.0,6.0,전입일자,1993.11.08,최종
2023.0,2차,송파파크데일 3,송파구,31,청년,일반,1.0,,추첨,,최종
2023.0,2차,송파파크데일 3,송파구,31S,고령자,우선,1.0,9.0,전입일자,1988.01.01,최종
2023.0,2차,송파파크데일 3,송파구,31S,고령자,일반,,,,,최종
2023.0,2차,수락리버타운,노원구,21,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,수락리버타운,노원구,21,청년,일반,,,,,최종
2023.0,2차,신내3-3 도시형생활주택,중랑구,29S,고령자,우선,1.0,7.0,전입일자,2008.12.29,최종
2023.0,2차,신내3-3 도시형생활주택,중랑구,29S,고령자,일반,,,,,최종
2023.0,2차,신내3-4 도시형생활주택,중랑구,21,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,신내3-4 도시형생활주택,중랑구,21,청년,일반,1.0,,추첨,,최종
2023.0,2차,신내3-4 도시형생활주택,중랑구,21S,고령자,우선,1.0,6.0,전입일자,2007.04.03,최종
2023.0,2차,신내3-4 도시형생활주택,중랑구,21S,고령자,일반,,,추첨,,최종
2023.0,2차,신목동 파라곤,양천구,59,신혼부부,우선,1.0,6.0,전입일자,1990.01.08,최종
2023.0,2차,신목동 파라곤,양천구,59,신혼부부,일반,,,,,최종
2023.0,2차,신반포르엘,서초구,49,신혼부부,우선,1.0,6.0,전입일자,2008.06.24,최종
2023.0,2차,신반포르엘,서초구,49,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,신반포르엘,서초구,49,고령자,우선,1.0,5.0,전입일자,1992.03.09,최종
2023.0,2차,신반포르엘,서초구,49,고령자,일반,,,추첨,,최종
2023.0,2차,신반포자이,서초구,59,신혼부부,우선,1.0,6.0,전입일자,1994.11.29,최종
2023.0,2차,신반포자이,서초구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,신정 파크샤인,양천구,26S,고령자,우선,2.0,2.0,전입일자,1989.11.05,최종
2023.0,2차,신정 파크샤인,양천구,26S,고령자,일반,1.0,,추첨,,최종
2023.0,2차,월디움상봉(상봉동 102-3),중랑구,28,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,월디움상봉(상봉동 102-3),중랑구,28,대학생,일반,1.0,,추첨,,최종
2023.0,2차,월디움상봉(상봉동 102-3),중랑구,32,주거급여수급자,예비자,,,,,최종
2023.0,2차,위너스힐(화양동 111-89),광진구,23,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,위너스힐(화양동 111-89),광진구,23,대학생,일반,1.0,,추첨,,최종
2023.0,2차,위너스힐(화양동 111-89),광진구,27,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,위너스힐(화양동 111-89),광진구,27,대학생,일반,1.0,,추첨,,최종
2023.0,2차,정릉 하늘마루,성북구,22,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,정릉 하늘마루,성북구,22,청년,일반,1.0,,추첨,,최종
2023.0,2차,정릉 하늘마루,성북구,36,신혼부부,우선,1.0,4.0,전입일자,2022.01.07,최종
2023.0,2차,정릉 하늘마루,성북구,36,신혼부부,일반,,,전원합격,,최종
2023.0,2차,정릉 하늘마루,성북구,26S,고령자,우선,2.0,5.0,전입일자,2022.09.27,최종
2023.0,2차,정릉 하늘마루,성북구,26S,고령자,일반,,,전원합격,,최종
2023.0,2차,천왕연지마을 1,구로구,20,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,천왕연지마을 1,구로구,20,청년,일반,1.0,,추첨,,최종
2023.0,2차,천왕연지마을 2,구로구,19,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,천왕연지마을 2,구로구,19,청년,일반,1.0,,추첨,,최종
2023.0,2차,천왕연지마을 2,구로구,40,신혼부부,우선,1.0,6.0,전입일자,1996.01.22,최종
2023.0,2차,천왕연지마을 2,구로구,40,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,천왕이펜하우스8단지(천왕지구 8단지),구로구,29,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,천왕이펜하우스8단지(천왕지구 8단지),구로구,29,청년,일반,1.0,,추첨,,최종
2023.0,2차,천왕이펜하우스8단지(천왕지구 8단지),구로구,36,신혼부부,우선,1.0,6.0,전입일자,2020.08.11,최종
2023.0,2차,천왕이펜하우스8단지(천왕지구 8단지),구로구,36,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,초행지봉-미아(미아동 159-29),강북구,21,청년,예비자,,,,,최종
2023.0,2차,초행지봉-미아-3(미아동 791-1960),강북구,53,신혼부부,우선,1.0,6.0,전입일자,2023.03.10,최종
2023.0,2차,초행지봉-미아-3(미아동 791-1960),강북구,53,신혼부부,일반,,,,,최종
2023.0,2차,초행지봉-수유,강북구,20,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-수유,강북구,20,대학생,일반,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-신사2,은평구,27,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-신사2,은평구,27,대학생,일반,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-쌍문,도봉구,18,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-쌍문,도봉구,18,대학생,일반,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-쌍문,도봉구,20,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-쌍문,도봉구,20,대학생,일반,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-쌍문,도봉구,22,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,초행지봉-쌍문,도봉구,22,청년,일반,1.0,,추첨,,최종
2023.0,2차,초행지봉-연희(연희동 136-21),서대문구,24,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-연희(연희동 136-21),서대문구,24,대학생,일반,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-정릉,성북구,20,대학생,우선,1.0,3.0,추첨,,최종
2023.0,2차,초행지봉-정릉,성북구,20,대학생,일반,1.0,,추첨,,최종
2023.0,2차,초행지봉-창동,도봉구,20,대학생,우선,,,전원합격,,최종
2023.0,2차,초행지봉-창동,도봉구,20,대학생,일반,,,,,최종
2023.0,2차,항동 하버라인 지구(9·10·11단지),구로구,29,청년,우선,1.0,6.0,추첨,,최종
2023.0,2차,항동 하버라인 지구(9·10·11단지),구로구,29,청년,일반,1.0,,추첨,,최종
2023.0,2차,휘경 SK VIEW아파트,동대문구,59,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,e편한세상 서울대입구(관악2)_재건축,관악구,50,신혼부부,일반,1.0,,추첨,,최종
2023.0,2차,꿈의숲 롯데캐슬(미아4)_서울리츠2호,강북구,39,신혼부부,우선,1.0,6.0,전입일자,2002.05.20,최종
